datetime,open,high,low,close,volume,trade_count,vwap
2022-08-18 15:00:00+00:00,426.85,428.12,426.15,427.65,108143.0,1068.0,427.379462
2022-08-18 16:00:00+00:00,427.66,427.89,425.96,426.33,84570.0,1035.0,426.912509
2022-08-18 17:00:00+00:00,426.42,427.385,426.19,426.99,152424.0,1246.0,426.8526
2022-08-18 18:00:00+00:00,427.0,427.82,426.78,427.63,57840.0,903.0,427.210981
2022-08-18 19:00:00+00:00,427.59,428.6,427.29,427.82,229640.0,2273.0,427.961179
2022-08-18 20:00:00+00:00,427.95,427.95,427.67,427.72,2700.0,8.0,427.783704
2022-08-19 13:00:00+00:00,424.85,425.24,422.84,423.075,150144.0,1045.0,424.154396
2022-08-19 14:00:00+00:00,423.17,423.54,422.45,422.495,184798.0,1486.0,423.106871
2022-08-19 15:00:00+00:00,422.615,423.085,421.76,422.48,123881.0,1226.0,422.34914
2022-08-19 16:00:00+00:00,422.47,423.69,422.185,423.35,134749.0,1135.0,422.945864
2022-08-19 17:00:00+00:00,423.325,423.62,422.06,422.85,142501.0,1226.0,422.757724
2022-08-19 18:00:00+00:00,422.83,422.93,421.57,421.8,194975.0,1438.0,422.300596
2022-08-19 19:00:00+00:00,421.77,422.745,421.245,422.19,365710.0,2994.0,422.17804
2022-08-19 20:00:00+00:00,422.06,422.21,421.95,421.95,14852.0,92.0,422.094082
2022-08-22 12:00:00+00:00,417.29,417.29,417.25,417.25,400.0,2.0,417.27
2022-08-22 13:00:00+00:00,417.04,417.225,415.635,416.255,181497.0,1291.0,416.401804
2022-08-22 14:00:00+00:00,416.09,416.165,414.38,414.38,211659.0,1882.0,415.321834
2022-08-22 15:00:00+00:00,414.36,415.67,414.35,415.46,126053.0,1458.0,415.276657
2022-08-22 16:00:00+00:00,415.5,415.73,414.71,415.16,86721.0,1022.0,415.237001
2022-08-22 17:00:00+00:00,415.19,415.19,413.28,413.38,144033.0,1415.0,414.152153
2022-08-22 18:00:00+00:00,413.34,413.56,412.55,412.87,146626.0,1568.0,413.098751
2022-08-22 19:00:00+00:00,412.865,413.755,412.405,413.41,605879.0,5092.0,413.16437
2022-08-22 20:00:00+00:00,413.43,413.85,413.43,413.83,3300.0,15.0,413.637879
2022-08-23 12:00:00+00:00,413.62,413.62,413.62,413.62,300.0,2.0,413.62
2022-08-23 13:00:00+00:00,412.72,414.49,412.36,413.88,84282.0,760.0,413.508009
2022-08-23 14:00:00+00:00,413.885,415.405,412.81,412.89,325431.0,2434.0,414.348278
2022-08-23 15:00:00+00:00,412.9,413.55,412.055,412.97,107535.0,948.0,412.872206
2022-08-23 16:00:00+00:00,412.85,413.18,411.78,413.115,116930.0,781.0,412.498536
2022-08-23 17:00:00+00:00,413.03,413.59,412.08,412.47,75295.0,917.0,412.963024
2022-08-23 18:00:00+00:00,412.42,413.27,412.225,412.83,104749.0,1203.0,412.904781
2022-08-23 19:00:00+00:00,412.845,413.51,412.14,412.3,273386.0,3331.0,412.687957
2022-08-23 20:00:00+00:00,412.34,412.34,412.03,412.13,5275.0,37.0,412.160825
2022-08-24 13:00:00+00:00,412.03,412.64,411.47,412.3,101592.0,487.0,412.15851
2022-08-24 14:00:00+00:00,412.3,413.515,411.95,413.22,92489.0,1074.0,412.910455
2022-08-24 15:00:00+00:00,413.12,415.105,412.98,414.75,103017.0,1202.0,414.287143
2022-08-24 16:00:00+00:00,414.7,414.96,412.81,413.07,108755.0,1227.0,414.096276
2022-08-24 17:00:00+00:00,413.05,413.495,412.47,413.05,55328.0,587.0,412.900575
2022-08-24 18:00:00+00:00,413.16,413.45,412.725,413.4,87539.0,925.0,413.122948
2022-08-24 19:00:00+00:00,413.37,414.455,413.26,413.66,264418.0,2308.0,413.898156
2022-08-24 20:00:00+00:00,413.61,414.0,413.61,414.0,6723.0,21.0,413.772493
2022-08-25 12:00:00+00:00,415.23,415.35,415.23,415.34,700.0,3.0,415.312857
2022-08-25 13:00:00+00:00,415.35,416.48,414.15,416.35,78216.0,603.0,414.879712
2022-08-25 14:00:00+00:00,416.44,417.85,416.1,417.075,156959.0,1412.0,417.13228
2022-08-25 15:00:00+00:00,417.06,417.06,415.02,416.16,91451.0,1022.0,415.998827
2022-08-25 16:00:00+00:00,416.06,416.17,414.7,415.45,81014.0,880.0,415.459298
2022-08-25 17:00:00+00:00,415.41,416.97,415.28,416.755,71662.0,813.0,416.315861
2022-08-25 18:00:00+00:00,416.77,417.0,416.08,416.66,107977.0,1122.0,416.530131
2022-08-25 19:00:00+00:00,416.63,419.56,416.48,419.52,353160.0,3185.0,418.262123
2022-08-25 20:00:00+00:00,419.39,419.39,418.8,418.8,12653.0,30.0,419.015847
2022-08-26 13:00:00+00:00,419.73,419.73,418.1,419.13,102532.0,704.0,419.042819
2022-08-26 14:00:00+00:00,419.12,419.89,412.0,412.79,362835.0,2163.0,415.502227
2022-08-26 15:00:00+00:00,412.63,412.82,410.085,411.01,158537.0,1089.0,411.254228
2022-08-26 16:00:00+00:00,410.98,411.04,409.36,410.355,130988.0,966.0,410.060107
2022-08-26 17:00:00+00:00,410.23,410.655,408.905,409.09,138896.0,1128.0,409.617447
2022-08-26 18:00:00+00:00,409.14,409.325,407.355,407.48,164238.0,1257.0,408.252815
2022-08-26 19:00:00+00:00,407.435,407.91,405.29,405.35,553864.0,4127.0,406.249602
2022-08-26 20:00:00+00:00,405.02,405.3,404.02,404.02,4214.0,15.0,405.008261
2022-08-29 12:00:00+00:00,402.06,402.06,402.06,402.06,200.0,1.0,402.06
2022-08-29 13:00:00+00:00,402.22,404.14,401.53,402.94,198226.0,1595.0,402.899728
2022-08-29 14:00:00+00:00,402.85,404.46,401.2,401.43,257721.0,2624.0,402.817683
2022-08-29 15:00:00+00:00,401.51,403.49,401.29,403.335,246290.0,2234.0,402.288692
2022-08-29 16:00:00+00:00,403.45,405.27,403.13,404.685,115460.0,1330.0,404.031359
2022-08-29 17:00:00+00:00,404.655,405.82,403.87,405.1,152021.0,1443.0,404.650395
2022-08-29 18:00:00+00:00,405.115,405.115,403.685,404.63,107459.0,1306.0,404.342156
2022-08-29 19:00:00+00:00,404.69,405.58,402.43,402.63,353023.0,3262.0,403.731715
2022-08-29 20:00:00+00:00,402.74,402.98,402.44,402.98,28719.0,63.0,402.675817
2022-08-30 13:00:00+00:00,403.97,404.03,401.57,401.96,100922.0,587.0,402.687988
2022-08-30 14:00:00+00:00,401.75,402.37,396.39,398.36,313783.0,2625.0,398.867932
2022-08-30 15:00:00+00:00,398.38,399.6,397.83,398.79,202559.0,1712.0,398.64738
2022-08-30 16:00:00+00:00,398.69,399.91,397.45,398.04,189204.0,1294.0,398.766834
2022-08-30 17:00:00+00:00,397.99,398.365,396.01,397.39,155694.0,1432.0,397.14001
2022-08-30 18:00:00+00:00,397.38,398.06,396.85,397.33,139020.0,1322.0,397.388594
2022-08-30 19:00:00+00:00,397.35,399.37,397.09,398.17,481635.0,3947.0,398.105474
2022-08-30 20:00:00+00:00,398.16,398.24,398.11,398.16,4082.0,12.0,398.184139
2022-08-31 12:00:00+00:00,399.61,399.61,399.61,399.61,400.0,1.0,399.61
2022-08-31 13:00:00+00:00,399.92,401.21,398.215,399.7,149736.0,1160.0,399.883544
2022-08-31 14:00:00+00:00,399.67,399.72,397.6,398.18,129917.0,1274.0,398.839922
2022-08-31 15:00:00+00:00,398.265,399.28,396.77,398.96,145528.0,1322.0,397.886797
2022-08-31 16:00:00+00:00,399.03,399.14,397.28,397.68,106052.0,1053.0,398.264201
2022-08-31 17:00:00+00:00,397.69,398.34,396.18,396.81,89458.0,947.0,397.005438
2022-08-31 18:00:00+00:00,396.685,397.205,395.26,395.89,163585.0,1570.0,396.308779
2022-08-31 19:00:00+00:00,395.86,397.925,395.05,395.11,684356.0,4678.0,396.509553
2022-08-31 20:00:00+00:00,395.29,395.68,395.15,395.63,15825.0,119.0,395.512432
2022-09-01 12:00:00+00:00,392.85,392.93,392.85,392.87,1100.0,4.0,392.89
2022-09-01 13:00:00+00:00,392.48,393.43,391.96,392.83,192081.0,1434.0,392.653869
2022-09-01 14:00:00+00:00,392.79,393.25,390.14,390.39,353492.0,2666.0,391.47471
2022-09-01 15:00:00+00:00,390.32,392.615,390.06,391.18,173007.0,1812.0,391.191095
2022-09-01 16:00:00+00:00,391.33,392.29,390.32,390.73,100383.0,1168.0,391.487275
2022-09-01 17:00:00+00:00,390.675,393.12,390.54,392.11,158737.0,1506.0,392.2064
2022-09-01 18:00:00+00:00,392.26,395.0,391.83,394.27,192195.0,1774.0,393.780573
2022-09-01 19:00:00+00:00,394.24,396.78,393.66,396.33,489268.0,4102.0,395.23064
2022-09-01 20:00:00+00:00,396.34,396.45,396.05,396.05,12035.0,16.0,396.25365
2022-09-02 12:00:00+00:00,398.88,398.88,398.88,398.88,300.0,2.0,398.88
2022-09-02 13:00:00+00:00,400.17,400.42,397.7,398.02,233982.0,1344.0,398.643224
2022-09-02 14:00:00+00:00,398.02,401.55,397.03,400.365,295306.0,2630.0,399.250041
2022-09-02 15:00:00+00:00,400.435,401.38,400.14,401.22,173180.0,1940.0,400.836629
2022-09-02 16:00:00+00:00,401.21,401.36,395.84,396.57,191849.0,1532.0,398.389273
2022-09-02 17:00:00+00:00,396.33,396.33,392.25,392.38,261282.0,1741.0,393.907132
2022-09-02 18:00:00+00:00,392.36,394.0,392.33,392.57,246375.0,2485.0,393.181387
2022-09-02 19:00:00+00:00,392.57,394.01,390.335,392.19,713069.0,5480.0,391.771884
2022-09-02 20:00:00+00:00,392.46,393.1,392.46,393.0,6255.0,30.0,392.723353
2022-09-06 13:00:00+00:00,393.15,394.12,390.53,391.69,197071.0,1611.0,392.32223
2022-09-06 14:00:00+00:00,391.53,393.715,388.475,393.38,302674.0,1809.0,391.194498
2022-09-06 15:00:00+00:00,392.94,394.0,391.835,393.38,102163.0,1039.0,392.932991
2022-09-06 16:00:00+00:00,393.445,393.71,390.43,391.58,106777.0,898.0,391.52261
2022-09-06 17:00:00+00:00,391.57,391.61,389.15,390.43,118406.0,1189.0,389.923354
2022-09-06 18:00:00+00:00,390.37,391.72,390.04,390.4,105158.0,1294.0,390.852302
2022-09-06 19:00:00+00:00,390.59,391.72,389.74,390.83,269730.0,2573.0,390.590256
2022-09-06 20:00:00+00:00,390.29,390.5,390.29,390.5,3300.0,2.0,390.372727
2022-09-07 13:00:00+00:00,390.41,392.72,390.3,391.75,144404.0,863.0,391.751803
2022-09-07 14:00:00+00:00,391.52,393.37,390.83,392.81,130488.0,1037.0,392.120612
2022-09-07 15:00:00+00:00,392.73,394.49,392.35,393.95,92974.0,993.0,393.86942
2022-09-07 16:00:00+00:00,393.945,395.13,392.85,394.71,95503.0,910.0,394.050781
2022-09-07 17:00:00+00:00,394.76,396.55,394.56,396.42,139815.0,1344.0,395.68718
2022-09-07 18:00:00+00:00,396.5,397.88,396.17,397.79,226226.0,1818.0,397.058694
2022-09-07 19:00:00+00:00,397.76,398.55,397.45,397.82,374214.0,3447.0,397.932168
2022-09-07 20:00:00+00:00,397.52,397.81,397.39,397.75,13000.0,54.0,397.577638
2022-09-08 13:00:00+00:00,396.02,397.63,394.17,397.25,365067.0,1606.0,395.576106
2022-09-08 14:00:00+00:00,397.325,399.98,395.81,399.92,232418.0,1806.0,398.077498
2022-09-08 15:00:00+00:00,399.905,400.85,399.2,399.52,244493.0,1992.0,400.165076
2022-09-08 16:00:00+00:00,399.66,399.69,395.06,397.92,353672.0,2101.0,396.716881
2022-09-08 17:00:00+00:00,397.92,399.86,397.145,399.03,183376.0,1437.0,398.916317
2022-09-08 18:00:00+00:00,399.07,400.07,398.33,398.55,229685.0,2514.0,399.238055
2022-09-08 19:00:00+00:00,398.67,400.43,397.91,400.375,282543.0,2272.0,399.225509
2022-09-08 20:00:00+00:00,400.64,400.9,400.64,400.9,6905.0,20.0,400.763247
2022-09-09 13:00:00+00:00,403.32,404.275,402.5,404.245,130774.0,743.0,403.390287
2022-09-09 14:00:00+00:00,404.3,406.19,404.195,405.94,288826.0,1863.0,405.20417
2022-09-09 15:00:00+00:00,406.01,406.09,404.83,405.645,120215.0,1201.0,405.442065
2022-09-09 16:00:00+00:00,405.43,405.99,404.35,405.96,116687.0,942.0,405.227374
2022-09-09 17:00:00+00:00,405.985,406.795,405.49,406.53,118181.0,1179.0,406.406556
2022-09-09 18:00:00+00:00,406.475,406.93,405.985,406.72,160885.0,1725.0,406.541894
2022-09-09 19:00:00+00:00,406.67,407.51,406.49,406.51,465688.0,3792.0,406.996166
2022-09-09 20:00:00+00:00,406.32,406.34,406.23,406.34,4152.0,20.0,406.29704
2022-09-12 13:00:00+00:00,408.77,411.03,408.5,411.03,162098.0,1362.0,409.59425
2022-09-12 14:00:00+00:00,411.05,411.71,410.31,410.435,233842.0,1746.0,411.045629
2022-09-12 15:00:00+00:00,410.49,411.19,408.69,409.2,126456.0,1289.0,410.181623
2022-09-12 16:00:00+00:00,409.22,410.27,408.51,410.27,109620.0,789.0,409.593114
2022-09-12 17:00:00+00:00,410.215,411.065,409.535,410.94,67916.0,901.0,410.592043
2022-09-12 18:00:00+00:00,410.87,410.98,409.46,410.25,88643.0,1096.0,410.174731
2022-09-12 19:00:00+00:00,410.215,411.05,409.79,411.02,256453.0,2247.0,410.442024
2022-09-12 20:00:00+00:00,411.17,411.61,410.9,411.61,8276.0,17.0,411.04123
2022-09-13 12:00:00+00:00,409.0,409.0,403.16,403.16,997.0,10.0,405.098519
2022-09-13 13:00:00+00:00,402.07,403.1,400.81,400.915,362939.0,1841.0,401.938363
2022-09-13 14:00:00+00:00,400.8,401.015,398.02,398.38,423480.0,3012.0,399.58071
2022-09-13 15:00:00+00:00,398.43,398.82,397.63,397.83,292645.0,2691.0,398.144835
2022-09-13 16:00:00+00:00,397.82,399.12,397.6,398.41,329085.0,3265.0,398.558762
2022-09-13 17:00:00+00:00,398.32,399.65,397.97,398.4,185331.0,2286.0,398.899037
2022-09-13 18:00:00+00:00,398.45,398.53,395.59,395.88,232769.0,2242.0,397.024747
2022-09-13 19:00:00+00:00,395.93,396.09,391.93,393.03,1116579.0,9828.0,393.51379
2022-09-13 20:00:00+00:00,393.36,393.79,393.2,393.2,8100.0,10.0,393.568518
2022-09-14 13:00:00+00:00,394.32,395.6,393.035,395.09,128186.0,1034.0,394.301951
2022-09-14 14:00:00+00:00,395.13,395.65,391.78,395.5,206320.0,1743.0,393.972725
2022-09-14 15:00:00+00:00,395.475,396.08,394.295,394.65,97295.0,964.0,395.168936
2022-09-14 16:00:00+00:00,394.695,395.65,394.05,395.25,64499.0,834.0,394.775358
2022-09-14 17:00:00+00:00,395.44,395.67,392.775,393.11,110555.0,1000.0,393.984585
2022-09-14 18:00:00+00:00,393.11,393.8,392.31,392.63,122575.0,1542.0,393.006152
2022-09-14 19:00:00+00:00,392.625,394.93,391.15,394.53,367748.0,3278.0,393.0729
2022-09-14 20:00:00+00:00,394.84,395.63,394.49,395.59,14562.0,78.0,394.930273
2022-09-15 13:00:00+00:00,392.99,395.34,392.3,395.135,200417.0,1120.0,393.828415
2022-09-15 14:00:00+00:00,395.24,395.92,391.17,391.31,254509.0,2156.0,393.610001
2022-09-15 15:00:00+00:00,391.33,392.54,390.4,390.98,212734.0,1310.0,391.502683
2022-09-15 16:00:00+00:00,390.94,392.17,390.33,392.135,127614.0,1071.0,391.390142
2022-09-15 17:00:00+00:00,392.175,394.53,392.175,392.85,221585.0,1573.0,393.429509
2022-09-15 18:00:00+00:00,392.74,392.74,390.75,390.95,137635.0,1386.0,391.863298
2022-09-15 19:00:00+00:00,390.835,391.15,388.81,390.19,448556.0,3659.0,389.854127
2022-09-15 20:00:00+00:00,390.49,390.88,388.86,388.94,17451.0,120.0,389.825611
2022-09-16 13:00:00+00:00,384.14,384.61,382.14,382.55,254425.0,1562.0,383.642986
2022-09-16 14:00:00+00:00,382.53,385.87,382.53,383.58,190242.0,1912.0,384.346249
2022-09-16 15:00:00+00:00,383.66,384.54,382.9,384.36,150151.0,1644.0,383.738019
2022-09-16 16:00:00+00:00,384.36,384.36,382.11,383.5,103732.0,1605.0,383.056694
2022-09-16 17:00:00+00:00,383.53,383.84,382.5,382.78,152474.0,1713.0,383.10192
2022-09-16 18:00:00+00:00,382.765,385.21,382.67,384.95,248870.0,2695.0,383.79416
2022-09-16 19:00:00+00:00,384.83,386.25,384.19,385.58,561600.0,5376.0,385.417384
2022-09-16 20:00:00+00:00,385.72,386.48,385.72,386.48,8320.0,44.0,386.081687
2022-09-19 13:00:00+00:00,383.23,385.46,382.18,384.85,143430.0,742.0,384.152362
2022-09-19 14:00:00+00:00,384.885,387.1,384.07,386.2,132083.0,1032.0,385.706284
2022-09-19 15:00:00+00:00,386.22,387.02,384.255,384.51,91522.0,828.0,385.449819
2022-09-19 16:00:00+00:00,384.85,386.25,384.01,386.155,59416.0,535.0,385.39364
2022-09-19 17:00:00+00:00,386.14,386.25,385.03,385.37,76467.0,864.0,385.650167
2022-09-19 18:00:00+00:00,385.52,385.88,384.72,385.86,71591.0,1233.0,385.387638
2022-09-19 19:00:00+00:00,385.95,388.52,385.95,388.515,314104.0,2693.0,387.905892
2022-09-19 20:00:00+00:00,388.72,389.27,388.56,388.98,8527.0,65.0,388.902656
2022-09-20 12:00:00+00:00,386.0,386.0,386.0,386.0,200.0,2.0,386.0
2022-09-20 13:00:00+00:00,385.58,385.58,383.445,383.85,126528.0,972.0,384.512909
2022-09-20 14:00:00+00:00,383.855,384.72,382.79,384.69,137571.0,1512.0,383.834289
2022-09-20 15:00:00+00:00,384.55,385.83,384.16,385.7,82613.0,1154.0,384.83302
2022-09-20 16:00:00+00:00,385.75,386.01,383.85,384.17,130484.0,1353.0,384.736212
2022-09-20 17:00:00+00:00,384.08,384.28,381.21,381.39,199206.0,1655.0,382.600871
2022-09-20 18:00:00+00:00,381.41,383.595,381.41,383.315,331580.0,3301.0,382.462329
2022-09-20 19:00:00+00:00,383.445,385.44,382.87,384.22,633144.0,6324.0,384.214409
2022-09-20 20:00:00+00:00,384.25,384.9,384.25,384.71,6000.0,40.0,384.546333
2022-09-21 12:00:00+00:00,385.8,385.8,385.8,385.8,300.0,1.0,385.8
2022-09-21 13:00:00+00:00,386.25,386.83,385.45,386.21,107561.0,707.0,386.053669
2022-09-21 14:00:00+00:00,386.22,387.235,385.61,385.985,89254.0,864.0,386.356096
2022-09-21 15:00:00+00:00,386.02,386.32,385.4,386.07,72334.0,891.0,385.919307
2022-09-21 16:00:00+00:00,385.99,386.81,385.82,385.92,68793.0,942.0,386.275986
2022-09-21 17:00:00+00:00,385.91,387.25,385.615,387.1,152569.0,1474.0,386.339597
2022-09-21 18:00:00+00:00,387.17,389.29,380.38,387.36,823423.0,4695.0,384.266339
2022-09-21 19:00:00+00:00,387.77,388.0,377.39,377.39,769938.0,5057.0,381.267056
2022-09-21 20:00:00+00:00,377.27,377.45,376.51,376.51,1700.0,9.0,377.111765
2022-09-22 12:00:00+00:00,378.94,379.11,378.7,378.7,1365.0,8.0,378.86
2022-09-22 13:00:00+00:00,378.02,378.02,374.465,374.93,258476.0,1455.0,375.81728
2022-09-22 14:00:00+00:00,374.88,376.56,373.99,374.1,238737.0,1793.0,375.236887
2022-09-22 15:00:00+00:00,373.995,375.34,373.495,374.46,119593.0,1116.0,374.400213
2022-09-22 16:00:00+00:00,374.44,375.99,374.17,375.17,122238.0,1585.0,375.154751
2022-09-22 17:00:00+00:00,375.16,375.77,373.97,375.47,82784.0,1453.0,374.918656
2022-09-22 18:00:00+00:00,375.44,375.62,373.76,375.33,120005.0,1607.0,374.625805
2022-09-22 19:00:00+00:00,375.475,377.5,374.135,374.29,335668.0,3406.0,376.020809
2022-09-22 20:00:00+00:00,374.11,374.57,374.11,374.56,8697.0,69.0,374.417007
2022-09-23 12:00:00+00:00,369.69,369.69,369.69,369.69,205.0,3.0,369.69
2022-09-23 13:00:00+00:00,369.06,370.88,367.735,367.79,203018.0,1274.0,369.077889
2022-09-23 14:00:00+00:00,367.72,368.78,367.37,367.465,228471.0,1981.0,368.031112
2022-09-23 15:00:00+00:00,367.45,368.81,366.24,366.92,109959.0,1465.0,367.545035
2022-09-23 16:00:00+00:00,366.82,366.85,364.86,366.69,214026.0,1925.0,365.793443
2022-09-23 17:00:00+00:00,366.63,367.18,365.49,366.23,156556.0,1669.0,366.237146
2022-09-23 18:00:00+00:00,366.1,366.625,363.3,363.46,310574.0,3540.0,364.540523
2022-09-23 19:00:00+00:00,363.48,368.235,363.42,368.19,911321.0,7490.0,366.621182
2022-09-23 20:00:00+00:00,368.11,368.11,367.91,367.91,1400.0,6.0,367.981429
2022-09-26 13:00:00+00:00,366.89,368.62,366.18,368.56,166942.0,1125.0,367.693924
2022-09-26 14:00:00+00:00,368.56,370.19,367.41,368.48,231019.0,2272.0,368.966977
2022-09-26 15:00:00+00:00,368.51,368.8,365.4,366.79,177629.0,1476.0,366.739525
2022-09-26 16:00:00+00:00,366.86,366.86,363.95,365.565,192504.0,1525.0,365.189773
2022-09-26 17:00:00+00:00,365.535,365.54,363.05,363.32,197890.0,1587.0,364.201809
2022-09-26 18:00:00+00:00,363.23,365.96,363.18,365.5,278654.0,2175.0,364.734088
2022-09-26 19:00:00+00:00,365.55,366.85,363.95,364.33,596869.0,4233.0,365.419479
2022-09-26 20:00:00+00:00,363.97,364.05,363.7,363.92,6100.0,61.0,363.951803
2022-09-27 12:00:00+00:00,369.33,369.33,368.59,368.59,800.0,5.0,369.054286
2022-09-27 13:00:00+00:00,368.09,370.38,367.705,368.38,199539.0,1207.0,368.982785
2022-09-27 14:00:00+00:00,368.54,368.925,365.92,368.37,203122.0,1417.0,367.336177
2022-09-27 15:00:00+00:00,368.3,368.52,364.02,364.05,197991.0,1173.0,365.746161
2022-09-27 16:00:00+00:00,363.97,364.135,361.2,362.73,259963.0,1993.0,362.49805
2022-09-27 17:00:00+00:00,362.66,362.67,360.93,361.74,143177.0,1373.0,361.751606
2022-09-27 18:00:00+00:00,361.63,364.56,361.36,364.0,169119.0,1283.0,362.90242
2022-09-27 19:00:00+00:00,363.84,364.02,362.1,363.395,325501.0,2858.0,363.238157
2022-09-27 20:00:00+00:00,363.0,363.62,363.0,363.6,6700.0,15.0,363.543285
2022-09-28 13:00:00+00:00,364.8,364.935,362.63,364.375,383700.0,1547.0,363.629867
2022-09-28 14:00:00+00:00,364.33,367.5,363.19,366.67,352599.0,2281.0,365.61817
2022-09-28 15:00:00+00:00,366.475,368.42,366.22,368.36,164277.0,1588.0,367.309372
2022-09-28 16:00:00+00:00,368.36,369.55,368.12,368.855,298473.0,1924.0,368.595656
2022-09-28 17:00:00+00:00,368.905,370.0,368.25,368.73,134272.0,1429.0,369.147993
2022-09-28 18:00:00+00:00,368.77,369.8,368.4,369.495,130750.0,1683.0,369.170816
2022-09-28 19:00:00+00:00,369.38,372.3,369.36,370.52,538836.0,5227.0,371.228669
2022-09-28 20:00:00+00:00,370.73,370.74,370.73,370.74,3100.0,3.0,370.734839
2022-09-29 13:00:00+00:00,366.81,367.04,362.91,363.21,293952.0,1952.0,364.617497
2022-09-29 14:00:00+00:00,363.22,363.27,360.64,362.575,328319.0,2164.0,361.708496
2022-09-29 15:00:00+00:00,362.46,364.615,362.14,364.05,156294.0,1355.0,363.123556
2022-09-29 16:00:00+00:00,363.97,364.4,362.195,362.32,123157.0,1037.0,363.02522
2022-09-29 17:00:00+00:00,362.25,362.37,360.45,360.49,195493.0,1603.0,361.659985
2022-09-29 18:00:00+00:00,360.51,361.57,359.72,359.93,247561.0,2766.0,360.458509
2022-09-29 19:00:00+00:00,359.89,363.25,359.89,362.76,868808.0,7153.0,362.292825
2022-09-29 20:00:00+00:00,362.99,363.26,362.99,363.15,16209.0,28.0,363.158433
2022-09-30 13:00:00+00:00,362.7,363.66,360.19,363.08,300167.0,1316.0,361.707417
2022-09-30 14:00:00+00:00,363.3,364.51,361.63,364.14,388534.0,2635.0,363.174106
2022-09-30 15:00:00+00:00,364.37,365.82,362.76,362.98,284206.0,2204.0,364.549805
2022-09-30 16:00:00+00:00,362.97,363.38,361.82,362.68,174078.0,1487.0,362.744391
2022-09-30 17:00:00+00:00,362.68,362.97,360.68,361.24,143818.0,1591.0,361.705415
2022-09-30 18:00:00+00:00,360.88,361.76,359.14,359.35,450327.0,4728.0,360.342147
2022-09-30 19:00:00+00:00,359.33,360.74,357.11,357.21,1066186.0,8005.0,358.705169
2022-09-30 20:00:00+00:00,357.6,358.46,357.6,358.0,9304.0,63.0,358.174567
2022-10-03 13:00:00+00:00,361.29,361.52,359.335,360.63,191803.0,827.0,360.615457
2022-10-03 14:00:00+00:00,361.11,364.95,361.07,364.32,235215.0,1478.0,363.768734
2022-10-03 15:00:00+00:00,364.35,365.44,363.45,363.81,134052.0,1294.0,364.450128
2022-10-03 16:00:00+00:00,363.88,364.93,363.4,364.285,60731.0,655.0,364.115142
2022-10-03 17:00:00+00:00,364.28,366.16,364.23,365.66,106988.0,1497.0,365.376005
2022-10-03 18:00:00+00:00,365.72,368.54,365.685,368.11,270020.0,2743.0,367.364983
2022-10-03 19:00:00+00:00,368.16,368.36,366.1,366.66,613190.0,5344.0,367.197285
2022-10-03 20:00:00+00:00,366.95,366.95,366.95,366.95,6600.0,8.0,366.95
2022-10-04 13:00:00+00:00,371.93,376.06,371.91,376.06,250073.0,1751.0,374.219251
2022-10-04 14:00:00+00:00,376.105,377.37,375.93,377.21,255773.0,2192.0,376.638129
2022-10-04 15:00:00+00:00,377.25,377.65,376.42,377.02,149140.0,1558.0,377.035205
2022-10-04 16:00:00+00:00,377.02,377.58,375.89,376.2,95503.0,849.0,376.92102
2022-10-04 17:00:00+00:00,376.17,376.63,374.12,376.36,170071.0,1087.0,375.155034
